unit_rental_key;unit_name;unit_rent_label;unit_beds;unit_baths;unit_sq_ft;unit_availability;unit_floorplan_image;property_listing_id;property_url;property_street_address;property_country_code;property_title;property_full_address;property_management;property_image;property_pricing_range;property_bed_range;property_phone_number;property_amenities;property_type;property_monthly_rent;property_bedrooms;property_bathrooms;property_square_feet;property_description;property_website;property_fees;property_latitude;property_longitude;distance_to_campus
;;;;;;;;4z7wt2k;https://www.apartments.com/1010-s-pugh-st-state-college-pa/4z7wt2k/;1010 S Pugh St;US;1010 S Pugh St, State College, PA 16801;1010 S Pugh St, State College, PA 16801;;;$1,200;2 Beds, 1 Bath;(814) 231-2628;;Apartment for Rent;$1,200;2 bd;1 ba;;"Property Id: 736880

Welcome to your new home at Marvin Gardens in State College, PA! This charming 2 bedroom, 1 bathroom apartment is perfect for you. With amenities like on-site laundry, off-street parking, and pet-friendly policies, you'll love living here. Don't miss out on this amazing opportunity starting at $1,200 a month!";;"Fees not specified: 
";40.78875;-77.84939;0.977857885509341
;;;;;;;;l0gcs8g;https://www.apartments.com/5115-e-beaver-ave-state-college-pa/l0gcs8g/;511.5 E Beaver Ave;US;511.5 E Beaver Ave, State College, PA 16801;511.5 E Beaver Ave, State College, PA 16801;;;$1,100;1 Bed, 1 Bath;(814) 231-2628;;Townhome for Rent;$1,100;1 bd;1 ba;;"Property Id: 768770

House on East Beaver Ave is available for August move in for 2025/2026 year. Property is blocks from Downtown and PSU campus, Consists of 1 Bed 1 Bath (max people is 2), Tenants pay for ALL utilities, On-site parking includes 1-2 spaces. If interested in renting, please contact Hendricks Investments. All contact info can be found on";;"Fees not specified: 
";40.79883;-77.85352;0.6251766881662912
;;;;;;;;nhpwhrm;https://www.apartments.com/409-s-pugh-st-state-college-pa-unit-2/nhpwhrm/;409 S Pugh St Unit 2;US;409 S Pugh St Unit 2, State College, PA 16801;409 S Pugh St Unit 2, State College, PA 16801;;;$2,400;2 Beds, 2 Baths;(814) 231-2628;;Apartment for Rent;$2,400;2 bd;2 ba;;"Property Id: 768786

Available for rent in August for 2025/2026 is a 2 bedroom, 2 bathroom apartment located downtown at 409 S Pugh Street #2. Apartment features Central Air Conditioning, full kitchen with fridge, stove, microwave, and dishwasher. Tenant is responsible for Electric and cable. Some pets allowed with additional fees. Unit #1 & #2 can be rented as a whole for a group of 8 or less.";;"Fees not specified: 
";40.79281;-77.85572;0.5495424835420079
;;;;;;;;jt4pj74;https://www.apartments.com/910-robin-rd-state-college-pa-unit-1b/jt4pj74/;910 Robin Rd Unit 1B;US;910 Robin Rd Unit 1B, State College, PA 16801;910 Robin Rd Unit 1B, State College, PA 16801;;;$1,200;1 Bed, 1 Bath, 750 sq ft;(814) 680-2019;;Apartment for Rent;$1,200;1 bd;1 ba;750 sq ft;Luxury apartment with wood floors and high-end appliances, fully furnished, no pets. Private patio. Rent of $1200 per month, excluding utilities. All utilities (gas, electric, water, Internet, cable TV) and one parking space included for a total monthly rent of $1400-$1450. Available now.;;"Surface Lot: $50/mo
";40.78329;-77.86737;0.9174836250485084
;;;;;;;;h4lfll0;https://www.apartments.com/624-c-aly-state-college-pa/h4lfll0/;624 C Aly;US;624 C Aly, State College, PA 16801;624 C Aly, State College, PA 16801;;;$3,000;3 Beds, 1 Bath, 700 sq ft;(814) 680-1698;;House for Rent;$3,000;3 bd;1 ba;700 sq ft;The Surfside House is a 2-story student home that can accommodate up to 3 students.  House is offered unfurnished and rent includes water, sewer, trash.  Tenant pays cable, internet, and electric.Unit includes a  refrigerator, range, microwave.  Check out our website for a virtual tour at Kohl Property;;"Surface Lot: --
";40.79061;-77.85407;0.7025905500659739
;;;;;;;;6zk6llr;https://www.apartments.com/910-1c-robin-rd-state-college-pa/6zk6llr/;910-1C Robin Rd Unit 1C;US;910-1C Robin Rd Unit 1C, State College, PA 16801;910-1C Robin Rd Unit 1C, State College, PA 16801;;;$1,200;1 Bed, 1 Bath, 1,000 sq ft;(814) 680-1786;;Apartment for Rent;$1,200;1 bd;1 ba;1,000 sq ft;"One bedroom apartment, 12 minute walk from PSU/downtown, Professional

Luxury high ceiling loft apartment with wood floors and high-end appliances, fully furnished, no pets. Private patio. Rent of $1200 per month, excluding utilities. All utilities (gas, electric, water, Internet, cable TV) included for a total monthly rent of $1400. Can send email. Can inquire for weekends too. Short term and long term possible, football weekends as well.";;"Surface Lot: $50/mo
";40.78328;-77.86737;0.9181674575521062
;;;;;;;;l868njd;https://www.apartments.com/522-e-college-ave-state-college-pa-unit-306/l868njd/;522 E College Ave Unit 306;US;522 E College Ave Unit 306, State College, PA 16801;522 E College Ave Unit 306, State College, PA 16801;;;$1,795;Studio, 1 Bath, 360 sq ft;;;Condo for Rent;$1,795;Studio bd;1 ba;360 sq ft;Start Your Housing Search Early Before Units Fill Up!  Available August 15, 2025.  Located in Barcroft, this student apartment unit is conveniently located across the street from Pennsylvania State University. Walk to campus or through downtown State College. The property has been completely remodeled with luxury vinyl flooring, recessed lighting, a new kitchen with shaker style cabinets, granite counters, and standard size stainless appliances. The bathroom has a shower with a ceramic surround and new modern vanity. Furniture package and TV included. Single tenant occupancy. No pets. Non-Smoking. One year lease. Rent includes water, sewer, and refuse. Tenant pays for electric, electric heat, phone, cable, and internet.;;"Street: --
";40.79976;-77.85415;0.6140878598709801
;;;;;;;;41c63ll;https://www.apartments.com/440-b-aly-state-college-pa/41c63ll/;440 B Aly Unit A;US;440 B Aly Unit A, State College, PA 16801;440 B Aly Unit A, State College, PA 16801;;;$1,495;1 Bed, 1 Bath, 850 sq ft;;;Apartment for Rent;$1,495;1 bd;1 ba;850 sq ft;This unit has just undergone a total remodel.   New kitchen, new bath, new flooring, new appliances and lighting.;;"Surface Lot: --
";40.79207;-77.85616;0.5553184517207607
;;;;;;;;7rlc1qz;https://www.apartments.com/458-e-college-ave-state-college-pa/7rlc1qz/;458 E College Ave Unit 611;US;458 E College Ave Unit 611, State College, PA 16801;458 E College Ave Unit 611, State College, PA 16801;;;$1,295;1 Bed, 1 Bath, 418 sq ft;;;Apartment for Rent;$1,295;1 bd;1 ba;418 sq ft;Located in University Towers, this one bedroom student apartment unit is conveniently located across the street from Pennsylvania State University. Walk to campus or through downtown State College. Updated ceramic flooring throughout the unit. Partial furniture package included. No pets. Non-Smoking.  One year lease. Rent includes water, sewer, and refuse.  Tenant pays for electric, electric heat, phone, cable, and internet.  Single Tenant Occupancy.;;"Street: --
";40.79871;-77.85526;0.5351661288618538
;;;;;;;;8klq2l2;https://www.apartments.com/622-hillcrest-ave-state-college-pa/8klq2l2/;622 Hillcrest Ave;US;622 Hillcrest Ave, State College, PA 16803;622 Hillcrest Ave, State College, PA 16803;;;$2,100;3 Beds, 2 Baths, 1,800 sq ft;;;House for Rent;$2,100;3 bd;2 ba;1,800 sq ft;622 Hillcrest is a large 3 unrelated occupant duplex home with 3 bedrooms, storage room, 2 bathrooms, living room, dining area, kitchen, large den with fireplace, and single car garage within walking distance of Penn State Campus. It is located in the College Heights neighborhood. Tenant pays electric and cable/internet. Owner pays water, sewer, trash, and lawn care. Friendly pets are allowed for additional fees. Laundry on site. See more details on our website, and let us know if you'd like to set up a tour! (Graduates/Professionals only - no undergrads, please);;"Fees not specified: 
";40.7933;-77.88005;0.8174459221369652
;;;;;;;;rq8mem2;https://www.apartments.com/726-w-college-ave-state-college-pa-unit-apartment-6/rq8mem2/;726 W College Ave Unit Apartment 6;US;726 W College Ave Unit Apartment 6, State College, PA 16801;726 W College Ave Unit Apartment 6, State College, PA 16801;;;$1,790;2 Beds, 1 Bath, 600 sq ft;(814) 680-6582;;Apartment for Rent;$1,790;2 bd;1 ba;600 sq ft;"Heat included and the rent listed is the rent for the ENTIRE apartment!  Spacious, clean with heat & water/sewer/refuse included!  Call, text or email us today to schedule a time to see your next home and sign a lease. 

Enjoy the benefits of living blocks from West Campus!  Spacious apartment with 2 bedrooms, kitchen, dining area, bath, and living area.  Hardwood floors in dining, living room and bedrooms, tile in bathroom. Tenants pay electric and phone/cable/internet.  

Realtor owned. No pets. No smoking. There is no parking offered with this apartment.  The apartment is not furnished.  Photos are representative of apartments, actual apartment may have slight variations yet similar amenities.";;;40.78839;-77.86908;0.5964312094275189
;;;;;;;;vv077eg;https://www.apartments.com/1109-w-beaver-ave-state-college-pa/vv077eg/;1109 W Beaver Ave Unit 2;US;1109 W Beaver Ave Unit 2, State College, PA 16801;1109 W Beaver Ave Unit 2, State College, PA 16801;;;$1,300;2 Beds, 1 Bath, 800 sq ft;;;Apartment for Rent;$1,300;2 bd;1 ba;800 sq ft;2 bedroom, 1 bath basement apartment.  Available 7/10/25, students welcome.  Owner pays water/sewer, trash and lawn care. Tenant pays for electric and cable/internet.  Please visit our website for more details, pictures and floor plan.;;"Surface Lot: --
";40.78419;-77.87277;0.9393789132869512
;;;;;;;;wnkjtkl;https://www.apartments.com/250-ridge-ave-state-college-pa/wnkjtkl/;250 Ridge Ave Unit 4;US;250 Ridge Ave Unit 4, State College, PA 16803;250 Ridge Ave Unit 4, State College, PA 16803;;;$1,000;Studio, 1 Bath, 300 sq ft;;;Apartment for Rent;$1,000;Studio bd;1 ba;300 sq ft;"Looking for a studio that's close to campus? Well look no further, just a block off Park Avenue by Atherton we have 1 studio apartment that includes all utilities except for cable/internet. Available starting August 15, 2025.

Included appliances, washer/Dryer, stove, fridge. Comes with one off street parking space as well as a back yard. Floor plans can be see on our website

Email us today to set up a time to tour to snag this beauty before it's gone!";;"Surface Lot: --
";40.79756;-77.87305;0.4273116436361183
;;;;;;;;q1j658x;https://www.apartments.com/601-s-pugh-st-state-college-pa/q1j658x/;601 S Pugh St;US;601 S Pugh St, State College, PA 16801;601 S Pugh St, State College, PA 16801;;;$3,570;3 Beds, 2 Baths, 830 sq ft;(814) 699-8384;;Townhome for Rent;$3,570;3 bd;2 ba;830 sq ft;"The Bethany Townhouses are unfurnished 3 bedroom, 2 bath, two story townhouses within walking distance to campus. Rent includes water, sewer, trash.  Tennant pays cable, internet, and electric. They are unfurnished with refrigerator, range, microwave, dishwasher and garbage disposal and in unit washer/drier. 830 sqft and up to 5 tenants may rent each unit. All units are unfurnished two-story townhouses
•	Within walking distance to campus and CATA bus stops on property
•	Parking available on-site for rent
•	Laundry in unit";;"Surface Lot: $860/mo
";40.79194;-77.85378;0.6675206173809891
;;;;;;;;7d4132y;https://www.apartments.com/619-w-highland-aly-state-college-pa/7d4132y/;619 W Highland Aly Unit 619;US;619 W Highland Aly Unit 619, State College, PA 16801;619 W Highland Aly Unit 619, State College, PA 16801;;;$2,397;3 Beds, 1 Bath, 600 sq ft;;;Apartment for Rent;$2,397;3 bd;1 ba;600 sq ft;"3 BR apartment
3 garage bays included
10 or 12 month rates
DW,                                                                                                                                                                                central a/c,                                                                                                                                                                         gas heat
10 or 12 month rates
email us for a housing list
halfmoonrealty at aol";;"Garage: --
";40.78831;-77.86663;0.5690640962043292
;;;;;;;;9g28p24;https://www.apartments.com/723-s-allen-st-state-college-pa/9g28p24/;723 S Allen St;US;723 S Allen St, State College, PA 16801;723 S Allen St, State College, PA 16801;;;$3,275;3 Beds, 1.5 Baths, 1,650 sq ft;(814) 699-8412;;House for Rent;$3,275;3 bd;1.5 ba;1,650 sq ft;723 South Allen Street is a partially furnished, 1650 square foot, 3 bedroom, 1.5 bathroom home located a few blocks from campus and downtown State College. Upstairs you’ll find a large full bathroom and three bedrooms, each equipped with a bed, dresser, and lots of closet space. Downstairs is a dining room, living room, kitchen, and ½ bathroom. The dining room has built in corner cabinets and a nice solid hardwood table. There is a TV mount and power outlet installed in the living room above the fireplace for your convenience. The kitchen is large with lots of counter space and includes a full-size oven, dishwasher, garbage disposal, and large refrigerator. The basement offers plenty of storage space and has a free washer and dryer. Out back you’ll enjoy the private, fenced in back yard. Plenty of parking is available.;;"Surface Lot: $700/mo
";40.78994;-77.8531;0.7708446143529016
;;;;;;;;c3k825e;https://www.apartments.com/522-w-beaver-ave-state-college-pa/c3k825e/;522 W Beaver Ave Unit B;US;522 W Beaver Ave Unit B, State College, PA 16801;522 W Beaver Ave Unit B, State College, PA 16801;;;$2,800;3 Beds, 1 Bath, 1,250 sq ft;;;Apartment for Rent;$2,800;3 bd;1 ba;1,250 sq ft;522 W Beaver Ave is an apartment community located in Centre County and the 16801 ZIP Code.;;"Surface Lot: --
";40.78926;-77.86561;0.49821704959617197
xpb0ken;125 b north gill st;$1,700;3 beds;1 bath;1200 sq ft;;;l3xv7qg;https://www.apartments.com/125-n-gill-st-state-college-pa/l3xv7qg/;125 N Gill St;US;125 N Gill St, State College, PA 16801;125 N Gill St, State College, PA 16801;;;$1,700 - $2,100;3 Beds, 1 Bath;;;Apartment for Rent;$1,700 - $2,100;3 bd;1 ba;1,100 - 1,200 sq ft;3 bedroom one bath apartment located within walking distance to campus.  Undergraduate student rental.  Tenants pay heat electric cable and internet.  Water sewer and trash are included in the rent.  The apartment is unfurnished and is no pets and no smoking.;;"Surface Lot: $795/mo
";40.79054;-77.86816;0.44068644582663125
dsemz4k;B;$2,100;3 beds;1 bath;1100 sq ft;;;l3xv7qg;https://www.apartments.com/125-n-gill-st-state-college-pa/l3xv7qg/;125 N Gill St;US;125 N Gill St, State College, PA 16801;125 N Gill St, State College, PA 16801;;;$1,700 - $2,100;3 Beds, 1 Bath;;;Apartment for Rent;$1,700 - $2,100;3 bd;1 ba;1,100 - 1,200 sq ft;3 bedroom one bath apartment located within walking distance to campus.  Undergraduate student rental.  Tenants pay heat electric cable and internet.  Water sewer and trash are included in the rent.  The apartment is unfurnished and is no pets and no smoking.;;"Surface Lot: $795/mo
";40.79054;-77.86816;0.44068644582663125
;;;;;;;;2l8kzx8;https://www.apartments.com/238-s-sparks-st-state-college-pa/2l8kzx8/;238 S Sparks St;US;238 S Sparks St, State College, PA 16801;238 S Sparks St, State College, PA 16801;;;$2,175;3 Beds, 1.5 Baths, 1,800 sq ft;(814) 680-2985;;House for Rent;$2,175;3 bd;1.5 ba;1,800 sq ft;"238 South Sparks Street is a wonderful half duplex in a fantastic location; it’s a short 10 minute walk to campus and is just outside of the busy downtown area. Although you will probably never need it, a bus stop is located only 150 feet from your front door. Upstairs you’ll find three bedrooms and a full bathroom; downstairs is a well-lit dining room, a huge living room, a kitchen, and a half bathroom. The basement has a free washer and dryer and plenty of room for storage.

Pricing varies based on the number of tenants: 
1 tenant: $2175/mo
2 tenants: $2375/mo
3 tenants: $2575/mo";;"Surface Lot: $58/mo
";40.78722;-77.86653;0.642887370492261
;;;;;;;;6xwqf4v;https://www.apartments.com/713-s-allen-st-state-college-pa/6xwqf4v/;713 S Allen St;US;713 S Allen St, State College, PA 16801;713 S Allen St, State College, PA 16801;;;$3,150;3 Beds, 1.5 Baths, 1,172 sq ft;(814) 996-6654;;House for Rent;$3,150;3 bd;1.5 ba;1,172 sq ft;The Cape May West house is an unfurnished 3 bedroom, 1.5 bath, 1172 sqft, two story house within walking distance to campus.  Very well-maintained property features a large living and dining room with a full galley style kitchen.  Appliances include  are refrigerator, range, microwave, and dishwasher.  Coin operated laundry mat is located in the basement of this building. Onsite parking is available. Up to 3 unrelated tenants may rent each unit (up to 6 if there is a direct family relation).  Tenant pays electric, internet, and cable. Lawn and snow care, trash, and water/sewer are included in the rent. Check out the photos and 3D virtual tour of this immaculate house at Kohl Property;;;40.79;-77.85351;0.7510319213735546
;;;;;;;;tgqcdxb;https://www.apartments.com/717-s-allen-st-state-college-pa/tgqcdxb/;717 S Allen St;US;717 S Allen St, State College, PA 16801;717 S Allen St, State College, PA 16801;;;$3,150;3 Beds, 2 Baths, 1,280 sq ft;(814) 699-9417;;House for Rent;$3,150;3 bd;2 ba;1,280 sq ft;The Cape May Point house is an unfurnished 3 bedroom, 2 bath, ~1280 sqft, two story house within walking distance to campus.  Very well-maintained property features a large living and dining room connected to a full kitchen.  Appliances include refrigerator, range, microwave, and dishwasher.  Coin operated laundry mat is located in the basement of this building. Up to 3 unrelated tenants may rent each unit (up to 6 if there is a direct family relation). On-site parking available. Tenant pays electric, internet, cable, water & sewer, and trash. Lawn and snow care included in the rent. Check out the photos and 3D virtual tour of this immaculate house at Kohl Property;;;40.79001;-77.85326;0.7612132048372259
;;;;;;;;v45ls1d;https://www.apartments.com/165-w-prospect-ave-state-college-pa/v45ls1d/;165 W Prospect Ave Unit 527 A;US;165 W Prospect Ave Unit 527 A, State College, PA 16801;165 W Prospect Ave Unit 527 A, State College, PA 16801;;;$4,500;3 Beds, 2 Baths, 1,500 sq ft;(814) 699-9987;;Apartment for Rent;$4,500;3 bd;2 ba;1,500 sq ft;"3-bedroom 2 bathroom apartment in a 4 unit building featuring large backyard. Full kitchens with refrigerator, range, dishwasher and microwave.  Coin operated laundry onsite.  Ideal property for a group of friends wanting high quality student living and the opportunity to lease multiple units to increase group size. Driveway parking included in the lease. Maximum occupancy is 6 tenants
•	House is Unfurnished
•	Within walking distance to campus and CATA bus stops
•	Onsite laundry available
•	Tenant pays for Electric, Gas, Internet, Cable, Phone, Water/Sewer
•	Lawn/Snow care included";;"Surface Lot: --
";40.78933;-77.85696;0.6492984303597449
;;;;;;;;mc9vwmh;https://www.apartments.com/334-s-burrowes-st-state-college-pa/mc9vwmh/;334 S Burrowes St;US;334 S Burrowes St, State College, PA 16801;334 S Burrowes St, State College, PA 16801;;https://images1.apartments.com/i2/AcAXAe0oGuR3eTBFXkNSqDlcci_62tW_l4R9g2PkKEc/117/334-s-burrowes-st-state-college-pa-building-photo.jpg?p=1;$1,850;2 Beds, 1 Bath, 896 sq ft;;;Townhome for Rent;$1,850;2 bd;1 ba;896 sq ft;"2 BR, large bedrooms                                                                                                                                                                                      One bath
hardwood floors
dishwasher
3 blocks to campus 10 or 12 month rates
parking available
email us for a housing list
heat included
LL pays water/sewer
lawn and snow removal included";;"Surface Lot: $80/mo
";40.78959;-77.86028;0.5359077161008107
;;;;;;;;f00hxds;https://www.apartments.com/310-w-nittany-ave-state-college-pa/f00hxds/;310 W Nittany Ave Unit 310 west nittany avenue;US;310 W Nittany Ave Unit 310 west nittany avenue, State College, PA 16801;310 W Nittany Ave Unit 310 west nittany avenue, State College, PA 16801;;https://images1.apartments.com/i2/FYeo1bbqmseHtFrmTx5ojkSbGjXhRYCsaAosZpDAOA8/117/310-w-nittany-ave-unit-310-west-nittany-avenue-state-college-pa-building-photo.jpg?p=1;$1,076;1 Bed, 1 Bath, 400 sq ft;;;Apartment for Rent;$1,076;1 bd;1 ba;400 sq ft;3 blocks to campus                                                                                                                                                                                    two floor plans                                                                                                                                                                                             dishwasher                                                                                                                                                                                               hardwood floors                                                                                                                                                                                     parking $400/semester                                                                                                                                                                         10 or 12 month rates                                                                                                                                                        heat included;;"Surface Lot: $80/mo
";40.78931;-77.86007;0.5581342759995045
;;;;;;;;jk73pg7;https://www.apartments.com/318-s-burrowes-st-state-college-pa/jk73pg7/;318 S Burrowes St Unit 318A;US;318 S Burrowes St Unit 318A, State College, PA 16801;318 S Burrowes St Unit 318A, State College, PA 16801;;https://images1.apartments.com/i2/uWQB5Kkmp8hDP1-8dQql20qA2nZpqssI10cdIedXhFo/117/318-s-burrowes-st-unit-318a-state-college-pa-building-photo.jpg?p=1;$1,400;2 Beds, 1 Bath, 575 sq ft;;;Apartment for Rent;$1,400;2 bd;1 ba;575 sq ft;2.5 blocks to campus, 10 or 12 month rates, on site laundry, parking available                                                                                                                                                                                                                                                      318 A is two large bedrooms, large kitchen,one bath, first floor                                                                                                                                       318 B is 5 bedrooms, kitchen, living room two baths                                                                                                                                                        318 C is 5 bedrooms, living room, kitchen, two baths, central air;;"Surface Lot: $85/mo
";40.79022;-77.86079;0.4849977377793455
;;;;;;;;kztwpnc;https://www.apartments.com/620-w-beaver-ave-state-college-pa/kztwpnc/;620 W Beaver Ave Unit b;US;620 W Beaver Ave Unit b, State College, PA 16801;620 W Beaver Ave Unit b, State College, PA 16801;;https://images1.apartments.com/i2/qU64D225Eg2bYqf-nh5ty3GJtokANPYWFebvSHbbcVw/117/620-w-beaver-ave-unit-b-state-college-pa-building-photo.jpg?p=1;$1,100;2 Beds, 1 Bath, 550 sq ft;;;Apartment for Rent;$1,100;2 bd;1 ba;550 sq ft;3 blocks to campus, one parking space included, dishwasher, first floor,;;"Surface Lot: --
";40.78833;-77.86656;0.5671679579260548
;;;;;;;;rbr90l1;https://www.apartments.com/262-s-corl-st-state-college-pa-unit-1a/rbr90l1/;262 S Corl St Unit 1A;US;262 S Corl St Unit 1A, State College, PA 16801;262 S Corl St Unit 1A, State College, PA 16801;;;$1,050;1 Bed, 1 Bath, 750 sq ft;;;Apartment for Rent;$1,050;1 bd;1 ba;750 sq ft;"Very large 1 bedroom 1 bath, just a 20 minute walk from downtown. Off-street parking included for free! Lots of natural light and storage space in the many closets! The living room is also massive. This apartment is the entire unit for yourself. It's pretty quite and peaceful. This place is really nice for students and professionals alike. 

Laundry on-site.

The apartment would be available from Nov 18th (I can cover the cost for Nov, so your first months rent would be in December!)

Tenet pays electric and internet (my last electric bill was $23). Security deposit is $1050.

No pets.

This is a sublet, as I am moving to Boston and need someone to take over the lease until August 2025. The landlords have been very friendly and helpful if I need maintenance or some other service.";;"Surface Lot: --
";40.7815;-77.87237;1.1021737508384393
;;;;;;;;2lp090b;https://www.apartments.com/424-w-foster-ave-state-college-pa/2lp090b/;424 W Foster Ave;US;424 W Foster Ave, State College, PA 16801;424 W Foster Ave, State College, PA 16801;;;$3,725;3 Beds, 2.5 Baths, 1,800 sq ft;(814) 996-6916;;House for Rent;$3,725;3 bd;2.5 ba;1,800 sq ft;424 West Foster Avenue is a beautiful 3-bedroom, 2.5-bathroom home in an ideal location, just a 5-minute walk to campus and downtown. The main floor includes a spacious kitchen with granite countertops and a gas stove, a sunroom, large dining and living rooms, and a convenient half-bath. Upstairs, you’ll find three bedrooms and two full bathrooms: the master bedroom features a vaulted ceiling and a private en-suite bathroom, while the second full bathroom includes a lovely cast iron clawfoot tub and a roomy layout. The basement offers a washer and dryer, along with a versatile partially finished main room for extra living space as needed. Outside, you’ll enjoy a large, fenced-in backyard with a great patio and a pergola covered in mature wisteria. There’s also a charming garden and a mature apple tree that produces plenty of fruit every year!;;"Surface Lot: --
";40.78901;-77.86283;0.5273046310608012
;;;;;;;;2fzvfhc;https://www.apartments.com/304-madison-st-state-college-pa/2fzvfhc/;304 Madison St;US;304 Madison St, State College, PA 16801;304 Madison St, State College, PA 16801;;;$2,500;3 Beds, 2.25 Baths, 1,600 sq ft;;;House for Rent;$2,500;3 bd;2.25 ba;1,600 sq ft;Comfortable 3 bedroom, 2.5 bathroom house in State College. Easy walk to Corl Street Elementary, Delta Middle, and State College High School.  Amenities included: central air, central heat, dishwasher, hardwood floors, stainless steel appliance, updated kitchen, updated bathroom, storage, washer dryer, and yard, including a sun room, 2 patios, and water feature pond. In addition to the abundant storage in the unfinished half of the basement, there is a finished half-basement with billard/ping pong table and lots of space for guests. No Utilities included. Is not pet friendly. Date Available: Jan 1st 2025. $2,500/month rent. $2,500 security deposit required. Please submit the form on this page or contact Danielle at  to learn more.;;;40.77786;-77.87295;1.3494531471891913
;;;;;;;;3dpr60d;https://www.apartments.com/258-gerald-st-state-college-pa/3dpr60d/;258 Gerald St;US;258 Gerald St, State College, PA 16801;258 Gerald St, State College, PA 16801;;;$1,350;2 Beds, 1 Bath, 1,056 sq ft;;;Townhome for Rent;$1,350;2 bd;1 ba;1,056 sq ft;Two story townhouse located close to shopping and amenities.  Penn Hills subdivision. 1st floor has kitchen, dining room, living room, laundry hook-ups and sliding doors to patio.  2nd floor has 2 bedrooms, full bath, and LOTS of closet space. Water, Sewer, Refuse, lawn care, snow removal all included!  Tenant pays electric, cable, and internet.;;;40.82942;-77.80808;3.7529682490596645
;;;;;;;;lf6n2sg;https://www.apartments.com/246-1st-ave-state-college-pa/lf6n2sg/;246 1st Ave;US;246 1st Ave, State College, PA 16801;246 1st Ave, State College, PA 16801;;;$2,499;3 Beds, 3 Baths, 2,035 sq ft;;;House for Rent;$2,499;3 bd;3 ba;2,035 sq ft;Amazing 3 bedroom, 3 bathroom house in State College. Amenities included: balcony, deck, dishwasher, hardwood floors, pool, stainless steel appliance, updated kitchen, updated bathroom, storage, washer dryer, and yard. No Utilities included. Is pet friendly. $2,499/month rent. $4,998 security deposit required. Please submit the form on this page or contact Alvin C. at  to learn more. Two bonus rooms in the basement.;;"Fees not specified: 
Weight limit: --
Pet Limit: --
";40.8196;-77.81219;3.1973711745371642
;;;;;;;;kvyr05b;https://www.apartments.com/222-w-beaver-ave-state-college-pa-unit-702/kvyr05b/;222 W Beaver Ave Unit 702;US;222 W Beaver Ave Unit 702, State College, PA 16801;222 W Beaver Ave Unit 702, State College, PA 16801;;;$2,485;2 Beds, 1.5 Baths, 900 sq ft;;;Apartment for Rent;$2,485;2 bd;1.5 ba;900 sq ft;Come home to your new rental in State College, PA. This property is situated at 222 W Beaver Ave in the 16801 area of State College. With this great space, you'll feel right at home. Let us assist you! Contact us now to talk about this home!;;;40.79177;-77.86198;0.36139156430356595
;;;;;;;;szhcvk5;https://www.apartments.com/236-h-alley-state-college-pa/szhcvk5/;236 H Alley;US;236 H Alley, State College, PA 16801;236 H Alley, State College, PA 16801;;;$2,600;3 Beds, 1 Bath, 870 sq ft;;;House for Rent;$2,600;3 bd;1 ba;870 sq ft;This undergraduate 3-bedroom, one bath house is located downtown just a few blocks from Penn State University.  Tenants pay the electric, heat, water, sewer, cable and internet.  Pets are not permitted.  Offered for only immediate occupancy through 8/4/2025.;;;40.78944;-77.86348;0.4916252267912859
;;;;;;;;7t7qz7x;https://www.apartments.com/2542-2544-circleville-rd-state-college-pa-unit-2542/7t7qz7x/;2542-2544 Circleville Rd Unit 2542;US;2542-2544 Circleville Rd Unit 2542, State College, PA 16803;2542-2544 Circleville Rd Unit 2542, State College, PA 16803;;;$1,300;3 Beds, 1 Bath, 750 sq ft;;;Apartment for Rent;$1,300;3 bd;1 ba;750 sq ft;If you're moving to State College, PA, this great property could be your new address. This apartment unit for rent can be found at 2542-2544 Circleville Rd in the 16803 area of State College. Get a jump start on your move to a new home. Let us assist you! Contact us now to talk about this home!;;;40.79241;-77.91146;2.4509225334795954
;;;;;;;;rjmhe32;https://www.apartments.com/702-n-atherton-st-state-college-pa/rjmhe32/;702 N Atherton St;US;702 N Atherton St, State College, PA 16803;702 N Atherton St, State College, PA 16803;;;$2,335;3 Beds, 1 Bath, 1,344 sq ft;;;House for Rent;$2,335;3 bd;1 ba;1,344 sq ft;"Located on the corner of North Atherton Street and Arbor Way, this single family home is built for hanging out. Enjoy the outdoors on the large front porch, screened-in back porch, large backyard and small front yard. Pets may be considered, with approval and Pet policy. 

This 2-story brick home at 702 North Atherton Street can accommodate 3 tenants among 3 bedrooms with room to spread out among a large living room and distinct dining area separate from the kitchen. There is unfinished basement space as well with on-site washer and dryer, adding convenience to rental life. Spend your Sundays hanging with friends, not schlepping to the laundromat.

Enjoy the convenience of being located halfway between downtown State College and the bustling business district along the North Atherton Street thoroughfare, where you'll find dining and shopping favorites like Target, Trader Joe's, Wegman's, the original Champs Sports Bar and more. Bring your fur babies here and let them run free in the large backyard! Outside, parking is available in the unit driveway for a few vehicles (depending on fit).

It's easy to get where you need to from this home's location - it's just a 5-minute walk to Penn State's University Park campus. Groceries, dining, nightlife, shopping and entertainment are quite literally just outside your door!

Rent for 702 North Atherton Street includes refuse, lawn maintenance and snow removal. Tenants are responsible only for water, sewer, electric (heat source), propane gas, and Internet and cable (if desired).";;;40.79769;-77.87447;0.502207475094656
